T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],LabelX,LabelY
87394,545,796,50,13440,3080,10010,0,0
87414,553,816,52,17710,350,-1680,0,0
87434,569,843,55,15890,3290,-4130,0,0
87454,586,872,50,16450,3290,-2240,0,0
87474,592,880,50,19530,1540,3010,0,0
87494,581,861,55,17010,5880,11060,0,0
87514,569,842,56,13930,10500,15610,0,0
87534,563,826,50,17570,7910,13930,0,0
87554,551,810,51,22120,4130,8050,0,0
87574,540,794,57,18410,8120,6650,0,0
87594,547,805,56,12880,12670,10640,0,0
87614,564,831,50,15470,7980,10150,0,0
87634,576,850,53,17710,3920,6440,0,0
87654,576,859,59,11760,9170,4970,0,0
87674,582,864,55,8120,11690,1960,0,0
87694,574,853,50,13370,4830,-2450,0,0
87714,555,820,51,13160,3780,1400,0,0
87734,539,793,59,2800,12460,13580,0,0
87754,546,798,53,-560,12530,19950,0,0
87774,564,825,50,6720,1610,12600,0,0
87794,565,838,57,6230,210,-630,0,0
87814,570,853,59,-3290,8470,-10360,0,0
87834,579,865,51,-3570,6300,-14000,0,0
87854,580,860,50,1890,-2590,-8960,0,0
87874,561,833,55,-2380,-700,3290,0,0
87894,549,807,57,-11480,6930,15050,0,0
87914,553,805,53,-11550,4620,16170,0,0
87934,561,824,49,-6580,-3080,4550,0,0
87954,564,837,55,-6510,-4410,-11620,0,0
87974,562,841,56,-11550,490,-19740,0,0
87994,564,838,52,-14280,1330,-14700,0,0
88014,563,826,51,-12600,-3430,-1400,0,0
88034,563,823,55,-14210,-3500,10990,0,0
88054,569,837,54,-17850,140,10150,0,0
88074,580,859,50,-16170,-980,-3010,0,0
88094,583,865,50,-12460,-4060,-15680,0,0
88114,571,853,53,-13860,-1820,-19250,0,0
88134,561,834,54,-17360,2800,-10920,0,0
88154,555,814,52,-16030,1750,4060,0,0
88174,556,806,48,-12670,-2100,15050,0,0
88194,554,810,51,-10710,-3640,12530,0,0
88214,561,829,53,-8820,-350,-19180,0,0
88234,567,846,51,-6230,-1540,-23730,0,0
88254,564,840,52,-5110,-2240,-10010,0,0
88274,559,827,53,-4620,-2520,7700,0,0
88294,557,815,51,-1610,-4550,14490,0,0
88314,558,812,50,2240,-6020,8260,0,0
88334,556,814,50,2380,-3570,-3990,0,0
88354,557,822,52,770,210,-12390,0,0
88374,569,846,53,3710,-1050,-13860,0,0
88394,578,863,52,7140,-3010,-7000,0,0
88414,580,861,54,7210,-1750,6720,0,0
88434,575,849,53,8330,-1400,16940,0,0
88454,578,846,49,13090,-4060,12740,0,0
88474,571,844,49,15260,-2800,0,0,0
88494,553,822,55,11830,3920,-4620,0,0
88514,536,793,57,10710,5530,3360,0,0
88534,531,776,52,17010,-3080,14070,0,0
88554,540,787,46,23170,-10360,17220,0,0
88574,554,808,52,20510,-6720,12110,0,0
88594,571,844,56,15890,-700,1120,0,0
88614,593,882,53,19740,-4200,-11270,0,0
88634,597,892,50,23730,-7700,-14490,0,0
88654,577,867,55,19950,-3010,-3500,0,0
88674,557,828,55,17780,-840,15190,0,0
88694,549,800,49,21840,-6300,28700,0,0
88714,544,785,48,21490,-6720,28840,0,0
88734,544,791,57,14210,1190,15400,0,0
88754,561,830,55,12530,3360,-6370,0,0
88774,585,876,54,17990,-3220,-19950,0,0
88794,599,898,53,19460,-6860,-13860,0,0
88814,595,889,51,15540,-4130,4200,0,0
88834,579,859,53,11550,0,20510,0,0
88854,560,823,52,9240,2450,26250,0,0
88874,547,797,55,7210,4130,21490,0,0
88894,541,790,53,5950,4620,9940,0,0
88914,546,807,52,7140,1960,-3290,0,0
88934,559,830,54,7560,-490,-7980,0,0
88954,572,847,52,4760,-210,-1820,0,0
88974,575,852,52,1260,1190,6020,0,0
88994,567,838,50,-1680,3220,9870,0,0
89014,552,816,55,-4550,5530,9030,0,0
89034,545,802,52,-5180,4760,5460,0,0
89054,549,805,49,-3010,770,1470,0,0
89074,557,818,50,-3430,-210,-1330,0,0
89094,567,842,52,-7840,3430,-2940,0,0
89114,580,859,53,-11340,6440,-2870,0,0
89134,588,871,52,-10780,5390,-3360,0,0
89154,580,860,51,-9100,3710,-4480,0,0
89174,566,838,51,-9800,4970,-1960,0,0
89194,554,817,51,-10990,6440,2870,0,0
89214,550,803,49,-11830,7000,6510,0,0
89234,550,806,53,-13160,8190,5950,0,0
89254,552,815,55,-14420,9800,350,0,0
89274,562,833,55,-13440,8680,-7070,0,0
89294,573,851,50,-9240,3990,-12670,0,0
89314,577,859,50,-6720,1400,-12880,0,0
89334,577,856,51,-8960,4550,-7700,0,0
89354,568,840,53,-12040,8750,-490,0,0
89374,558,822,51,-11480,8750,3990,0,0
89394,549,809,52,-9170,6860,3570,0,0
89414,546,804,54,-7980,6300,140,0,0
89434,553,813,53,-6230,4690,-4340,0,0
89454,565,832,51,-4200,2520,-7000,0,0
89474,571,847,53,-4340,2730,-6930,0,0
89494,575,852,55,-5670,4830,-5530,0,0
89514,575,853,55,-4480,4480,-3990,0,0
89534,574,850,50,140,140,-3080,0,0
89554,568,841,50,4270,-3360,-2380,0,0
89574,559,826,52,3430,-1260,-210,0,0
89594,548,809,54,980,2450,2450,0,0
89614,543,801,53,1400,2170,4690,0,0
89634,547,803,53,4480,-1540,5040,0,0
89654,553,814,54,7560,-5110,1820,0,0
89674,563,832,53,9450,-7140,-2310,0,0
89694,571,844,52,11200,-8820,-4900,0,0
89714,575,852,53,10290,-7840,-2450,0,0
89734,579,859,53,8330,-5600,2100,0,0
89754,578,859,54,10360,-7070,3290,0,0
89774,572,849,51,14560,-10500,3430,0,0
89794,556,819,54,16100,-11410,6020,0,0
89814,546,801,52,13930,-9030,11130,0,0
89834,549,807,52,14140,-9170,11130,0,0
89854,559,826,54,15050,-9730,6720,0,0
89874,575,851,56,13440,-7840,3640,0,0
89894,590,875,54,13160,-7840,2030,0,0
89914,598,893,47,16800,-11690,70,0,0
89934,589,876,53,19390,-13160,-1470,0,0
89954,568,845,55,14630,-6370,4410,0,0
89974,553,814,53,10010,-840,15260,0,0
89994,543,793,50,11690,-2800,22400,0,0
90014,541,792,52,13650,-5110,20860,0,0
90034,541,799,54,12880,-2590,2450,0,0
90054,558,823,51,12460,-4970,-3080,0,0
90074,566,836,50,11970,-5670,-2870,0,0
90094,565,836,53,6790,-630,3220,0,0
90114,560,831,55,3570,2380,9240,0,0
90134,559,823,53,5950,-1050,11480,0,0
90154,556,815,49,8330,-4200,9100,0,0
90174,553,813,51,4900,-490,3850,0,0
90194,557,819,54,770,4270,-1820,0,0
90214,565,836,53,1050,3710,-4620,0,0
90234,571,843,51,560,3500,-1470,0,0
90254,572,844,53,-2170,5880,3500,0,0
90274,570,842,53,-2030,5810,4060,0,0
90294,572,844,49,1050,3080,0,0,0
90314,562,830,51,-1960,6790,-560,0,0
90334,555,819,55,-8680,14000,2380,0,0
90354,561,828,54,-7980,13160,1050,0,0
90374,569,843,51,-3640,8680,-2380,0,0
90394,579,859,52,-3710,8960,-4130,0,0
90414,576,855,54,-6300,11970,-3360,0,0
90434,575,848,51,-6020,12110,-2800,0,0
90454,565,836,50,-5460,12110,-2590,0,0
90474,552,817,55,-8750,15610,1680,0,0
90494,552,814,55,-8960,15330,4830,0,0
90514,557,818,51,-5320,10360,3290,0,0
90534,566,833,50,-3990,8610,-1960,0,0
90554,565,837,54,-6860,11760,-7070,0,0
90574,569,846,55,-7210,11970,-9730,0,0
90594,568,841,51,-3850,7630,-7210,0,0
90614,556,821,53,-3780,6370,1260,0,0
90634,544,799,55,-6440,8120,9170,0,0
90654,541,791,56,-6790,7140,10640,0,0
90674,556,816,50,-2800,1820,2030,0,0
90694,574,848,52,-1260,-140,-9450,0,0
90714,592,885,54,-3360,2380,-15890,0,0
90734,599,899,56,-1750,910,-15330,0,0
90754,588,878,52,980,-2170,-3850,0,0
90774,567,839,51,1540,-2940,10430,0,0
90794,544,799,55,-210,-980,18900,0,0
90814,536,781,52,-420,-350,16940,0,0
90834,534,782,56,2030,-3220,5250,0,0
90854,539,793,55,3080,-5040,-5180,0,0
90874,550,817,56,3710,-7000,-9310,0,0
90894,565,837,54,6090,-11340,-7980,0,0
90914,576,850,50,9030,-15540,-3150,0,0
90934,568,838,53,7070,-13650,4200,0,0
90954,563,831,54,2800,-8960,8680,0,0
90974,564,830,54,5040,-10710,4830,0,0
90994,565,835,52,9870,-14910,-1820,0,0
91014,563,836,53,11480,-15680,-5880,0,0
91034,561,829,52,10010,-13580,-1820,0,0
91054,565,834,51,9590,-12950,6370,0,0
91074,565,831,52,10220,-13160,9030,0,0
91094,567,834,54,8960,-10080,6440,0,0
91114,568,841,57,8330,-7490,1750,0,0
91134,577,854,52,10920,-9240,-1820,0,0
91154,583,865,47,15890,-13370,-3570,0,0
91174,572,851,53,14280,-9590,980,0,0
91194,563,832,55,7560,-630,9940,0,0
91214,556,816,54,7490,490,16240,0,0
91234,558,814,49,12320,-3780,16800,0,0
91254,557,818,53,14350,-4620,9170,0,0
91274,565,833,54,13160,-1680,210,0,0
91294,572,850,50,14280,-1750,-4270,0,0
91314,573,846,51,14350,-1610,-630,0,0
91334,565,837,54,9940,3290,8960,0,0
91354,557,820,55,8050,5880,14770,0,0
91374,556,817,51,10990,3010,13580,0,0
91394,557,816,51,13440,350,8960,0,0
91414,564,828,53,10850,3010,4340,0,0
91434,576,857,53,7490,6650,-1190,0,0
91454,582,871,55,6300,8050,-3360,0,0
91474,583,869,55,4830,9030,2030,0,0
91494,580,861,54,4690,8050,9450,0,0
91514,574,848,52,7980,3990,11620,0,0
91534,561,829,52,10430,1260,8050,0,0
91554,545,806,56,7490,3640,5110,0,0
91574,534,786,56,3430,6090,6090,0,0
91594,534,783,57,2310,3780,9030,0,0
91614,553,815,56,4200,-2730,8540,0,0
91634,588,871,54,7700,-10640,1680,0,0
91654,621,935,50,10430,-16800,-9100,0,0
91674,626,947,53,10780,-19530,-18060,0,0
91694,594,898,57,6160,-16520,-15820,0,0
91714,547,820,59,-280,-12530,-1820,0,0
91734,524,765,58,-840,-16380,15050,0,0
91754,526,762,56,1610,-25550,25480,0,0
91774,547,797,50,4060,-35700,17500,0,0
91794,566,839,48,5530,-44730,-8960,0,0
91814,567,855,58,-1680,-43540,-33810,0,0
91834,538,816,67,-17780,-34300,-37590,0,0
91854,511,760,56,-27090,-35280,-19600,0,0
91874,492,713,52,-18270,-68950,30100,0,0
91894,528,754,47,-25410,-71400,33880,0,0
91914,630,917,38,-29050,-72940,3500,0,0
91934,748,1135,26,-38150,-61320,-44240,0,0
91954,770,1230,48,-64260,-28070,-71890,0,0
91974,665,1087,73,-78890,-9940,-45360,0,0
91994,577,904,54,-47600,-44940,27720,0,0
92014,535,770,25,-21350,-76160,98210,0,0
92034,528,717,15,-38150,-58660,113960,0,0
92054,526,715,23,-79660,-9310,68320,0,0
116981,419,918,-19,-373730,-370440,27580,0,0
117001,383,858,-7,-328860,-390670,-24500,0,0
117021,512,992,-193,-232750,-459760,-51940,0,0
117041,411,828,-24,-237930,-409920,-27160,0,0
117061,339,533,-202,-286930,-353570,50190,0,0
117081,76,730,-532,-266280,-324870,70420,0,0
117101,578,1287,-688,-73150,-242830,-93030,0,0
117121,456,909,-152,71540,28840,-49210,0,0
117141,501,832,-50,95480,231490,90860,0,0
117161,507,781,67,119070,287840,98560,0,0
117181,558,803,56,81830,190470,54110,0,0
117201,586,833,-99,11970,22540,11480,0,0
117221,621,808,-75,-1820,-32200,6300,0,0
117241,601,786,-63,9380,-700,15540,0,0
117261,634,785,-96,2450,-7000,17780,0,0
117281,606,743,-110,8540,-16170,7420,0,0
117301,600,834,-48,17500,6090,5530,0,0
117321,575,846,-15,18480,26810,6790,0,0
117341,638,883,-61,3570,14840,2310,0,0
117361,582,762,5,-19810,-210,3850,0,0
117381,573,772,37,-37030,-20090,-3220,0,0
117401,587,844,-41,-48020,-66500,-23940,0,0
117421,617,873,-106,-57330,-90790,-36260,0,0
117441,558,782,-53,-49490,-60410,-23030,0,0
117461,565,824,17,-34510,-18620,-5390,0,0
117481,555,830,13,-26250,-22750,-4060,0,0
117501,509,785,48,-19740,-34790,-7420,0,0
117521,607,889,-135,-11760,-52080,-4690,0,0
117541,560,793,-78,-13230,-52010,-5740,0,0
117561,561,813,-68,-23310,-40950,-7840,0,0
117581,558,837,-48,-23520,-37730,-5320,0,0
117601,512,914,-33,-23590,-30940,-9800,0,0
117621,566,852,-31,-35840,-50120,-13860,0,0
117641,590,833,-63,-49280,-59360,-10850,0,0
117661,553,804,-48,-45990,-43120,-5460,0,0
117681,548,822,-44,-36330,-17990,3080,0,0
117701,551,849,3,-36680,-15750,5740,0,0
117721,558,867,12,-33880,-4690,9520,0,0
117741,563,849,-1,-35700,-7840,8120,0,0
117761,578,855,24,-39970,-7280,9310,0,0
117781,570,823,90,-37800,-2450,7280,0,0
117801,547,803,72,-38710,-4270,9730,0,0
117821,573,800,45,-37030,-13720,6230,0,0
117841,557,785,90,-31920,-15960,7490,0,0
117861,581,849,123,-18410,-5110,10220,0,0
117881,570,861,134,-14910,-2450,4060,0,0
117901,557,857,123,-15400,-1260,1540,0,0
117921,552,812,135,-11830,-4480,1540,0,0
117941,550,813,114,-4200,-6230,1330,0,0
117961,563,823,38,-3080,-11410,-2380,0,0
117981,549,828,40,-980,-12180,-5320,0,0
118001,523,867,102,8330,-3640,-3500,0,0
118021,507,954,103,8260,-1190,-3220,0,0
118041,541,887,56,-11550,-28770,-7350,0,0
118061,577,805,-22,-43190,-84420,-9380,0,0
118081,599,775,-76,-61180,-110110,-6510,0,0
118101,549,805,7,-35980,-68880,980,0,0
118121,519,756,11,1750,-17430,17010,0,0
118141,563,761,-42,10710,-11550,18830,0,0
118161,476,574,-35,24360,-4200,5530,0,0
118181,575,818,-42,47180,60480,-7280,0,0
118201,604,915,4,108850,127050,-43120,0,0
118221,589,940,54,154070,184660,-44240,0,0
118241,544,845,88,162960,208530,-22120,0,0
118261,515,884,121,151200,181020,13230,0,0
118281,519,909,128,122920,125160,21140,0,0
118301,574,948,82,70140,49000,35070,0,0
118321,594,944,59,11410,-18060,39760,0,0
118341,562,884,20,-32970,-52570,31220,0,0
118361,550,861,-15,-44170,-69300,27720,0,0
118381,600,976,10,-37730,-48300,5110,0,0
118401,559,841,27,-38150,13020,-36960,0,0
118421,534,775,41,-44030,54950,-2590,0,0
118441,512,745,37,-44030,70910,19040,0,0
118461,493,695,62,-28350,51380,12390,0,0
118481,594,866,28,-28840,33460,14070,0,0
118501,528,782,49,-12110,-5460,-2380,0,0
118521,531,780,58,-23100,-27300,7910,0,0
118541,532,785,70,-17920,-58800,22540,0,0
118561,578,844,45,-2170,-102830,38850,0,0
118581,618,865,25,13510,-139440,35490,0,0
118601,636,879,2,16310,-145180,28070,0,0
118621,621,869,21,-9940,-104440,23030,0,0
118641,624,870,18,-39340,-45430,12740,0,0
118661,616,857,15,-25620,8750,-4760,0,0
118681,611,879,17,-21070,41370,-6300,0,0
118701,558,738,18,-21700,67900,6790,0,0
118721,508,746,47,-34160,85960,-3710,0,0
118741,537,761,37,-46970,86170,-28910,0,0
118761,557,833,70,-49770,56630,-20090,0,0
118781,559,834,72,-48650,14560,-19530,0,0
118801,548,790,59,2100,-73360,-20160,0,0
118821,551,757,21,27720,-123130,-19110,0,0
118841,567,779,18,27650,-128240,-20440,0,0
118861,614,876,18,28420,-117810,-20300,0,0
118881,633,926,15,21350,-88410,770,0,0
118901,663,895,-18,14350,-51590,67270,0,0
118921,584,820,67,-16030,23170,80430,0,0
118941,570,831,76,-8610,55580,26110,0,0
118961,591,845,28,49490,6510,-17780,0,0
118981,606,851,-10,57400,15400,-24710,0,0
119001,496,762,90,11970,90160,-28140,0,0
119021,606,859,15,-37170,159110,-40810,0,0
119041,517,806,100,1750,118300,-48090,0,0
119061,567,802,49,10430,83440,-30870,0,0
119081,559,780,47,30940,27510,-8190,0,0
119101,568,810,43,37170,-1610,-10990,0,0
119121,579,858,56,38710,-16940,-13090,0,0
119141,599,866,35,34090,-33390,-3990,0,0
119161,601,843,27,21770,-40530,38010,0,0
119181,588,828,41,-5110,-16100,55090,0,0
119201,593,831,45,-7350,-3010,45290,0,0
119221,625,864,19,23520,-14840,16030,0,0
119241,638,894,11,49770,-17500,-15120,0,0
119261,619,885,25,32200,25900,-25970,0,0
119281,572,820,40,12320,68180,-16800,0,0
119301,545,783,42,11130,83790,-5530,0,0
119321,520,735,45,22750,80500,8260,0,0
119341,519,715,37,39830,70350,22890,0,0
119361,544,746,32,57680,62580,20370,0,0
119381,575,818,38,66360,66640,3080,0,0
119401,602,884,46,65170,77420,-10780,0,0
119421,633,924,28,60970,82950,-1400,0,0
119441,592,842,40,49350,89810,24080,0,0
119461,595,861,36,24710,115920,27020,0,0
119481,567,842,49,24920,130900,770,0,0
119501,577,807,16,70140,107240,13860,0,0
119521,584,800,4,102690,97440,49910,0,0
119541,528,738,43,88480,132440,52990,0,0
119561,568,798,28,76720,161070,15050,0,0
119581,586,891,36,100520,151620,-34860,0,0
119601,601,880,23,145810,115290,-31990,0,0
119621,601,857,11,148400,119350,16380,0,0
119641,550,803,40,94920,174370,31640,0,0
119661,505,748,75,59850,211400,18340,0,0
119681,536,779,52,84000,184030,5180,0,0
119701,551,798,48,128380,126140,-4550,0,0
119721,593,844,19,142520,96740,-2940,0,0
119741,589,853,32,127330,99750,-4550,0,0
119761,561,834,66,85750,137620,1120,0,0
119781,579,847,54,68950,143640,8190,0,0
119801,600,858,39,85890,107380,10780,0,0
119821,596,879,52,84840,88830,3080,0,0
119841,557,839,84,57540,97650,-5740,0,0
119861,562,826,68,47530,85820,4620,0,0
119881,577,813,34,72870,28770,19460,0,0
119901,562,777,31,79030,-4200,29330,0,0
119921,535,760,58,40950,19320,25970,0,0
119941,542,791,77,-910,48860,6860,0,0
119961,582,847,55,-5600,32200,-14210,0,0
119981,598,869,44,12250,-13230,-21770,0,0
120001,567,830,59,5250,-28980,-11410,0,0
120021,543,793,67,-21630,-22680,5950,0,0
120041,547,781,51,-28210,-39410,19390,0,0
120061,562,785,32,-17990,-74060,24220,0,0
120081,568,796,38,-21630,-88620,16870,0,0
120101,567,821,53,-48440,-72170,-2800,0,0
120121,575,855,61,-73570,-56560,-24640,0,0
120141,604,889,48,-75040,-67620,-28630,0,0
120161,621,901,36,-60690,-96390,-11970,0,0
120181,625,902,32,-54670,-112420,6160,0,0
120201,600,868,40,-62230,-107590,12670,0,0
120221,576,828,38,-70980,-96110,15540,0,0
120241,572,808,33,-70910,-93730,18970,0,0
120261,566,799,33,-67830,-94430,18620,0,0
120281,562,804,44,-72660,-84980,13580,0,0
120301,579,836,45,-78890,-72800,7140,0,0
120321,608,871,36,-70910,-76300,5110,0,0
120341,628,893,25,-52850,-90860,7980,0,0
120361,612,873,29,-45360,-91070,8820,0,0
120381,579,827,40,-52150,-71750,5810,0,0
120401,547,777,41,-56280,-53480,7280,0,0
120421,532,742,31,-47180,-51240,14840,0,0
120441,532,713,18,-28140,-59220,22820,0,0
120461,523,677,11,-4200,-67270,29330,0,0
120481,547,755,26,-17920,7910,-25480,0,0
120501,574,854,47,-14140,40250,-35700,0,0
120521,612,896,41,17570,36400,4480,0,0
120541,645,890,9,54320,23100,53410,0,0
120561,636,866,0,62790,43820,47950,0,0
120581,576,819,28,40250,99890,12110,0,0
120601,534,791,57,29750,133560,140,0,0
120621,516,732,57,53760,116270,18550,0,0
120641,520,660,17,87080,86590,12810,0,0
120661,576,806,8,86170,101290,-75950,0,0
120681,570,894,42,92050,121660,-132020,0,0
120701,647,1003,3,119070,121380,-67690,0,0
120721,600,859,24,97650,153370,75670,0,0
120741,566,763,55,63000,183400,128450,0,0
120761,582,826,26,90860,161700,16170,0,0
120781,624,949,0,147140,127960,-77350,0,0
120801,587,885,11,147000,157710,-24150,0,0
120821,534,755,30,105700,212800,71820,0,0
120841,526,728,41,92470,233520,75600,0,0
120861,568,813,15,130970,204050,700,0,0
120881,569,882,30,138950,207620,-52290,0,0
120901,573,878,43,116130,232610,-26670,0,0
120921,574,830,36,122990,214830,37730,0,0
120941,554,772,33,137480,191030,58730,0,0
120961,523,772,61,130970,188370,14140,0,0
120981,516,799,83,120400,176050,-30730,0,0
121001,540,812,67,125090,130900,-22960,0,0
121021,571,813,43,133980,75460,19250,0,0
121041,558,797,72,110180,60550,34160,0,0
121061,577,871,81,68040,65940,1400,0,0
121081,583,903,89,55580,31780,-19390,0,0
121101,616,889,54,60760,-24570,18130,0,0
121121,636,875,39,56000,-65520,41510,0,0
121141,612,929,64,13650,-63350,-20790,0,0
121161,565,925,98,-31150,-65660,-72030,0,0
121181,504,785,88,-49000,-101640,-7280,0,0
121201,516,725,39,-38010,-178990,78330,0,0
121221,521,703,34,-48720,-224210,84700,0,0
121241,524,789,59,-103040,-209370,7910,0,0
121261,505,850,76,-155540,-195090,-83160,0,0
121281,504,852,66,-165690,-235130,-73220,0,0
121301,585,882,-3,-144970,-310100,19320,0,0
121321,589,867,4,-145950,-344540,78120,0,0
121341,585,898,21,-201740,-296660,56280,0,0
121361,576,904,27,-220360,-284200,16310,0,0
121381,556,848,9,-207480,-298900,14070,0,0
121401,554,852,2,-208040,-306740,14630,0,0
121421,499,772,36,-226170,-289170,14910,0,0
121441,526,793,13,-217770,-285460,32200,0,0
121461,552,843,2,-175280,-316820,26530,0,0
121481,579,848,-10,-158900,-320670,24430,0,0
121501,591,845,-1,-164360,-293020,48020,0,0
121521,596,852,14,-173950,-247590,52150,0,0
121541,601,896,27,-169750,-216090,17500,0,0
121561,614,922,19,-140210,-212100,-12950,0,0
121581,629,893,-7,-92820,-226800,5320,0,0
121601,616,852,-6,-62790,-219100,41300,0,0
121621,592,817,0,-65030,-168980,50050,0,0
121641,564,788,21,-69300,-112140,44030,0,0
121661,558,765,24,-60410,-72240,43260,0,0
121681,571,768,16,-34300,-56700,42630,0,0
121701,597,823,5,2520,-49630,24220,0,0
121721,602,852,5,33530,-31220,-5110,0,0
121741,588,829,9,44730,7490,980,0,0
121761,575,788,8,45080,52780,42490,0,0
121781,568,770,9,51870,89040,70000,0,0
121801,569,800,16,65730,119630,52920,0,0
121821,576,830,21,84980,143220,16800,0,0
121841,601,861,8,111230,155190,6300,0,0
121861,619,889,-4,136150,162680,13230,0,0
121881,604,888,-1,143080,188090,13860,0,0
121901,564,851,19,131880,233310,10710,0,0
121921,528,794,40,120120,274120,17570,0,0
121941,528,777,31,131320,279510,27160,0,0
121961,537,783,7,167370,249900,19040,0,0
121981,530,777,8,193620,229880,2450,0,0
122001,525,782,26,185500,246890,-7280,0,0
122021,537,812,39,164150,273840,-16590,0,0
122041,574,875,34,160090,274820,-29260,0,0
122061,602,926,34,171360,254170,-39340,0,0
122081,601,931,47,176330,239050,-37520,0,0
122101,589,892,45,174090,228270,-20230,0,0
122121,569,834,36,174370,207550,1400,0,0
122141,531,777,49,167580,189420,11200,0,0
122161,503,754,69,145740,187040,1260,0,0
122181,506,762,73,126560,179200,-17920,0,0
122201,538,790,63,125580,143850,-24360,0,0
122221,572,825,53,128940,96950,-11060,0,0
122241,600,869,56,115360,67970,2310,0,0
122261,618,917,65,86800,59990,-3990,0,0
122281,622,938,71,60060,53270,-21000,0,0
122301,608,911,70,42420,34160,-25130,0,0
122321,572,844,66,20790,-27020,13860,0,0
122341,552,804,60,8610,-53970,26180,0,0
122361,546,784,54,-8400,-74200,24920,0,0
122381,543,779,54,-32760,-84910,17360,0,0
122401,552,803,58,-57540,-93660,2240,0,0
122421,571,848,61,-71750,-112420,-18690,0,0
122441,592,895,56,-73850,-142240,-28630,0,0
122461,601,906,45,-75110,-170450,-15260,0,0
122481,586,871,39,-84350,-186200,12460,0,0
122501,567,825,32,-97300,-191100,31780,0,0
122521,547,789,34,-112560,-187390,30520,0,0
122541,535,779,39,-125930,-183540,13580,0,0
122561,536,792,37,-129430,-190260,-5670,0,0
122581,550,812,31,-124670,-204190,-14140,0,0
122601,565,832,27,-120540,-213360,-10710,0,0
122621,571,839,25,-120120,-213010,-140,0,0
122641,579,843,20,-120050,-206850,13860,0,0
122661,584,842,20,-119700,-196630,24710,0,0
122681,583,833,21,-120260,-182070,25620,0,0
122701,580,830,27,-117460,-167580,16870,0,0
122721,588,846,26,-105980,-159740,4550,0,0
122741,600,865,20,-88760,-156100,-1400,0,0
122761,600,862,18,-74900,-146930,9800,0,0
122781,589,830,16,-67340,-127960,33460,0,0
122801,583,806,18,-61880,-104230,48440,0,0
122821,580,801,19,-53410,-81480,42210,0,0
122841,580,813,21,-40460,-62230,23730,0,0
122861,582,818,22,-25340,-45360,13510,0,0
122881,589,825,20,-8610,-31080,17990,0,0
122901,601,839,14,8540,-16450,26460,0,0
122921,602,842,15,20510,5320,34230,0,0
122941,590,826,22,24850,35560,42910,0,0
122961,575,801,25,30800,62020,47530,0,0
122981,569,794,22,46550,75670,39200,0,0
123001,574,804,16,65100,85050,22820,0,0
123021,576,819,20,75250,102340,15120,0,0
123041,581,830,23,78400,124460,20510,0,0
123061,582,834,22,82880,141330,28840,0,0
123081,574,825,23,89040,153370,31710,0,0
123101,564,812,32,93660,164640,28070,0,0
123121,569,821,34,101220,169470,18410,0,0
123141,580,843,25,114450,164150,5390,0,0
123161,577,838,23,120540,163660,-1400,0,0
123181,553,810,35,110530,178500,3010,0,0
123201,534,780,46,97930,192360,10710,0,0
123221,538,783,46,100100,184450,11620,0,0
123241,564,812,39,112560,160930,3500,0,0
123261,580,842,41,117110,144480,-8890,0,0
123281,591,869,44,108990,141400,-20160,0,0
123301,604,890,47,98000,139790,-26530,0,0
123321,605,893,48,90090,132160,-25270,0,0
123341,588,869,56,82320,122150,-16240,0,0
123361,564,828,62,74550,109270,-4340,0,0
123381,550,794,58,72660,85960,3710,0,0
123401,546,775,51,72590,58030,4620,0,0
123421,543,773,53,63000,40530,-3220,0,0
123441,545,789,62,44590,33530,-18130,0,0
123461,560,824,66,27720,23660,-29400,0,0
123481,586,861,63,19670,1470,-28420,0,0
123501,608,886,54,17360,-28420,-19110,0,0
123521,608,882,50,11480,-51940,-10290,0,0
123541,583,848,53,-3150,-62160,-6510,0,0
123561,556,806,54,-21210,-67410,-5950,0,0
123581,538,776,54,-34580,-77840,-5460,0,0
123601,531,768,53,-43400,-92750,-5460,0,0
123621,541,786,49,-50400,-108920,-8470,0,0
123641,580,882,-18,-49210,-118230,-11550,0,0
123661,575,861,19,194180,140630,20300,0,0
123681,590,949,36,252140,341460,10290,0,0
123701,622,963,96,218960,367780,-35840,0,0
123721,647,997,41,237300,281680,-65100,0,0
123741,603,920,72,191030,182140,-49910,0,0
123761,536,833,70,99750,207760,49140,0,0
123781,518,747,73,61460,177030,95690,0,0
123801,510,721,79,38640,146860,119070,0,0
123821,518,741,80,34090,95200,77070,0,0
123841,560,839,77,23730,49210,910,0,0
123861,607,924,62,20370,-3290,-60340,0,0
123881,641,976,37,8400,-46200,-69300,0,0
123901,607,921,54,-23730,-62370,-19670,0,0
123921,533,806,87,-83020,-43190,55440,0,0
123941,523,754,66,-122640,-47530,94990,0,0
123961,520,744,48,-109270,-108710,73150,0,0
123981,542,797,35,-93590,-166460,14070,0,0
124001,539,928,50,-110880,-184940,-44450,0,0
124021,487,703,70,-168350,-155750,-21490,0,0
124041,592,898,-15,-215600,-131110,100800,0,0
124061,561,843,22,-155960,-211260,54250,0,0
124081,541,794,39,-161700,-201180,32480,0,0
124101,589,859,-23,-168140,-187110,12670,0,0
124121,596,852,-1,-133490,-206570,-52010,0,0
124141,560,850,55,-117880,-145950,-91770,0,0
124161,543,843,59,-113330,-146930,-58310,0,0
124181,572,827,21,-86940,-186060,1680,0,0
124201,593,796,-4,-83300,-191240,39830,0,0
